Número Documento;Fecha;Tipo;Número Registro;Nombre Comercial;Cantidad;Unidad;Peso;Valor;Modalidad;Importador;Exportador;Pais Origen;Pais Destino;Puerto Ingreso;Componente IAGT
7791525;26/2/2024 15:31;Fertilizantes;3235;YaraMila Hydran;13500;KILOGRAMOS;13500;10200;Exportación;EL RANCHERITO S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7791525;26/2/2024 15:31;Fertilizantes;7633;YARAMILA RAFOS UKI;13500;KILOGRAMOS;13500;11370;Exportación;EL RANCHERITO S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;FINLADIA;PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7791528;26/2/2024 15:38;Fertilizantes;7633;YARAMILA RAFOS UKI;27000;KILOGRAMOS;27000;22740;Exportación;EL RANCHERITO S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;FINLADIA;PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7792501;20/2/2024 12:12;Fertilizantes;11360;FERTILIZANTE YUKON 72 SC 10L;1800;LITROS;1800;11500;Exportación;UPL NICARAGUA S.A;UPL COSTA RICA SA;COSTA RICA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Cobre expresado (Cu) /
7792777;22/2/2024 19:38;Fertilizantes;4643;FERT. ZINCAZOT;1490;LITROS;1490;2500;Exportación;AGRICENTER HONDURAS S.A.;AMVAC DE COSTA RICA SRL;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
7792777;22/2/2024 19:38;Fertilizantes;4732;FERT. PHOSPHORUS K 007302 Cu 0.9;624;LITROS;624;2136;Exportación;AGRICENTER HONDURAS S.A.;AMVAC DE COSTA RICA SRL;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Cobre expresado (Cu) / Fósforo expresado (P2O5) / Potasio expresado (K2O) /
7792777;22/2/2024 19:38;Fertilizantes;7492;FERT. GREEN PLANTS PK;656;LITROS;656;2252;Exportación;AGRICENTER HONDURAS S.A.;AMVAC DE COSTA RICA SRL;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Ácido giberélico / Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Potasio expresado (K2O) /
7792777;22/2/2024 19:38;Fertilizantes;5498;FERT. FOLIAR GREEN PLANTS K 35%;290;LITROS;290;640;Exportación;AGRICENTER HONDURAS S.A.;AMVAC DE COSTA RICA SRL;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Potasio expresado (K2O) /
7792790;27/2/2024 12:04;Fertilizantes;7047;FERTILIZANTE FOLIVEEX ZINC-BORO;1200;KILOGRAMOS;1200;7733,48;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Aminoácidos / Azufre expresado (S) / Boro expresado (B) / Zinc expresado (Zn) /
7792790;27/2/2024 12:04;Fertilizantes;2442;FERTILIZANTE FOLIVEEX POLISACARIDOS;2400;KILOGRAMOS;2400;11201,07;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Ácido Fúlvico / Aminoácidos / Boro expresado (B) / Nitrógeno Total expresado (N) / Polisacáridos / Potasio expresado (K2O) / Vitamina B /
7792790;27/2/2024 12:04;Fertilizantes;2457;FERTILIZANTE FOLIVEEX CALCIO-BORO;1763;LITROS;1763;6014,65;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Aminoácidos / Boro expresado (B) / Calcio expresado (CaO) /
7792790;27/2/2024 12:04;Fertilizantes;5987;PROLIFE ACIDOS HUMICOS-FULVICOS;1177;LITROS;1177;4850,01;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Ácido Fúlvico / Ácidos Húmicos /
7792790;27/2/2024 12:04;Fertilizantes;7952;MEJORADOR DE SUELOS ACICAL 100;5929;LITROS;5929;23555,52;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
7792791;27/2/2024 15:32;Fertilizantes;7047;FERTILIZANTE FOLIVEEX ZINC-BORO;1200;KILOGRAMOS;1200;7733,48;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Aminoácidos / Azufre expresado (S) / Boro expresado (B) / Zinc expresado (Zn) /
7792791;27/2/2024 15:32;Fertilizantes;2442;FERTILIZANTE FOLIVEEX POLISACARIDOS;2400;KILOGRAMOS;2400;11201,07;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Ácido Fúlvico / Aminoácidos / Boro expresado (B) / Nitrógeno Total expresado (N) / Polisacáridos / Potasio expresado (K2O) / Vitamina B /
7792791;27/2/2024 15:32;Fertilizantes;2457;FERTILIZANTE FOLIVEEX CALCIO-BORO;1763;LITROS;1763;6014,65;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Aminoácidos / Boro expresado (B) / Calcio expresado (CaO) /
7792791;27/2/2024 15:32;Fertilizantes;5987;PROLIFE ACIDOS HUMICOS-FULVICOS;1177;LITROS;1177;4850,01;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Ácido Fúlvico / Ácidos Húmicos /
7792791;27/2/2024 15:32;Fertilizantes;7952;MEJORADOR DE SUELOS ACICAL 100;5929;LITROS;5929;23555,52;Exportación;COOPERATIVA CAFETALERA LTDA. (COHORSIL);SERACSA COMERCIAL SOCIEDAD ANONIMA;COSTA RICA;HONDURAS;ADUANA DE PEÑAS BLANCAS;Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
7792797;28/2/2024 15:29;Fertilizantes;5489;GREEN PLANTS Mg;1750;LITROS;1750;9940;Exportación;AGRICENTER NICARAGUA & CCRL / AGRICENTER NICARAGUA & CCRL;AMVAC DE COSTA RICA SRL;COSTA RICA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Magnesio expresado (MgO) /
7792797;28/2/2024 15:29;Fertilizantes;5494;GREEN PLANTS B;1310;LITROS;1310;3560;Exportación;AGRICENTER NICARAGUA & CCRL / AGRICENTER NICARAGUA & CCRL;AMVAC DE COSTA RICA SRL;COSTA RICA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) /
7792797;28/2/2024 15:29;Fertilizantes;5491;GREEN PLANTS ZN;1876;LITROS;1876;3514;Exportación;AGRICENTER NICARAGUA & CCRL / AGRICENTER NICARAGUA & CCRL;AMVAC DE COSTA RICA SRL;COSTA RICA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Zinc expresado (Zn) /
7792797;28/2/2024 15:29;Fertilizantes;5491;GREEN PLANTS ZN;1340;LITROS;1340;2750;Exportación;AGRICENTER NICARAGUA & CCRL / AGRICENTER NICARAGUA & CCRL;AMVAC DE COSTA RICA SRL;COSTA RICA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Azufre expresado (S) / Zinc expresado (Zn) /
7792797;28/2/2024 15:29;Fertilizantes;5496;GREEN PLANTS MULTIMINERAL;744;LITROS;744;1350;Exportación;AGRICENTER NICARAGUA & CCRL / AGRICENTER NICARAGUA & CCRL;AMVAC DE COSTA RICA SRL;COSTA RICA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Manganeso expresado (Mn) / Molibdeno expresado (Mo) / Nitrógeno Orgánico / Zinc expresado (Zn) / Óxido de Potasio /
7792797;28/2/2024 15:29;Fertilizantes;4732;PHOSPHORUS K;624;LITROS;624;1996;Exportación;AGRICENTER NICARAGUA & CCRL / AGRICENTER NICARAGUA & CCRL;AMVAC DE COSTA RICA SRL;COSTA RICA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Cobre expresado (Cu) / Fósforo expresado (P2O5) / Potasio expresado (K2O) /
7792797;28/2/2024 15:29;Fertilizantes;4732;PHOSPHORUS K;936;LITROS;936;2994;Exportación;AGRICENTER NICARAGUA & CCRL / AGRICENTER NICARAGUA & CCRL;AMVAC DE COSTA RICA SRL;COSTA RICA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Cobre expresado (Cu) / Fósforo expresado (P2O5) / Potasio expresado (K2O) /
7792798;28/2/2024 16:01;Fertilizantes;7553;SEAMAXX;1400;LITROS;1400;12600;Exportación;AGRICENTER NICARAGUA & CCRL / AGRICENTER NICARAGUA & CCRL;AMVAC DE COSTA RICA SRL;REINO UNIDO;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Cobre expresado (Cu) / Extracto de algas / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Manganeso expresado (Mn) / Molibdeno expresado (Mo) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7792798;28/2/2024 16:01;Fertilizantes;9094;RHIZOMAGIC;600;LITROS;600;7200;Exportación;AGRICENTER NICARAGUA & CCRL / AGRICENTER NICARAGUA & CCRL;AMVAC DE COSTA RICA SRL;REINO UNIDO;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Cobre expresado (Cu) / Extractos Vegetales / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Manganeso expresado (Mn) / Molibdeno expresado (Mo) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7792799;28/2/2024 16:27;Fertilizantes;7553;SEAMAXX;1400;LITROS;1400;12600;Exportación;AGRICENTER NICARAGUA & CCRL / AGRICENTER NICARAGUA & CCRL;AMVAC DE COSTA RICA SRL;REINO UNIDO;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Cobre expresado (Cu) / Extracto de algas / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Manganeso expresado (Mn) / Molibdeno expresado (Mo) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7792799;28/2/2024 16:27;Fertilizantes;9094;RHIZOMAGIC;600;LITROS;600;7200;Exportación;AGRICENTER NICARAGUA & CCRL / AGRICENTER NICARAGUA & CCRL;AMVAC DE COSTA RICA SRL;REINO UNIDO;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Cobre expresado (Cu) / Extractos Vegetales / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Manganeso expresado (Mn) / Molibdeno expresado (Mo) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794530;27/2/2024 10:55;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794531;27/2/2024 11:00;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794532;27/2/2024 11:04;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794533;27/2/2024 11:08;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794534;27/2/2024 11:11;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794535;27/2/2024 11:15;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794536;27/2/2024 11:18;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794537;27/2/2024 11:23;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794538;27/2/2024 11:27;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794539;27/2/2024 11:30;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794556;27/2/2024 16:00;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794557;27/2/2024 16:04;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794558;27/2/2024 16:08;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794559;27/2/2024 16:12;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794560;27/2/2024 16:23;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794561;27/2/2024 16:26;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794562;27/2/2024 16:29;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794563;27/2/2024 16:36;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794564;27/2/2024 16:39;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794565;27/2/2024 16:42;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794566;27/2/2024 16:45;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794577;28/2/2024 6:40;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794578;28/2/2024 6:44;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794579;28/2/2024 6:47;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794580;28/2/2024 6:51;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);8750;KILOGRAMOS;8750;3981,25;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794580;28/2/2024 6:51;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);21250;KILOGRAMOS;21250;9668,75;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794611;28/2/2024 14:37;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);29250;KILOGRAMOS;29250;13308,75;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794735;5/3/2024 9:56;Fertilizantes;11139;Ferticomplex 9-0-24-13(CaO)-2,3(MgO)-1,3(S)-0,1(Zn);30000;KILOGRAMOS;30000;13650;Exportación;Chiquita Panama LLC;FERTICA SA;COSTA RICA;PANAMÁ;ADUANA DE LIMÓN;Azufre expresado (S) / Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7794776;16/4/2024 9:56;Fertilizantes;3720;DECCO 444 8.1 L;14976;KILOGRAMOS;14976;63299,75;Exportación;COMPANIA AGROPECUARIA EL PORVENIR S.A.;Aerofumigacion y Comercializacion Agricola AFCA SA;ESTADOS UNIDOS;HONDURAS;ADUANA DE LIMÓN;Aminoácidos / Azufre expresado (S) / Boro expresado (B) / Cobre expresado (Cu) / Extractos Orgánicos / Manganeso expresado (Mn) / Nitrógeno Total expresado (N) / Zinc expresado (Zn) / Fitorreguladores /
7794782;4/10/2024 10:23;Fertilizantes;3720;DECCO 444 8.1 L;14976;LITROS;14976;63239,85;Exportación;COMPANIA AGROPECUARIA EL PORVENIR S.A.;Aerofumigacion y Comercializacion Agricola AFCA SA;ESTADOS UNIDOS;HONDURAS;ADUANA DE LIMÓN;Aminoácidos / Azufre expresado (S) / Boro expresado (B) / Cobre expresado (Cu) / Extractos Orgánicos / Manganeso expresado (Mn) / Nitrógeno Total expresado (N) / Zinc expresado (Zn) / Fitorreguladores /
7796751;26/2/2024 15:42;Fertilizantes;2863;YARA LIVA CALCINIT // YarateraCalcinit15,5-0-0-26,5;10000;KILOGRAMOS;10000;7300;Exportación;EL RANCHERITO S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;PANAMÁ;ADUANA DE PASO CANOAS;Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
7796751;26/2/2024 15:42;Fertilizantes;7633;YARAMILA RAFOS UKI;13500;KILOGRAMOS;13500;11370;Exportación;EL RANCHERITO S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;FINLADIA;PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7796751;26/2/2024 15:42;Fertilizantes;3235;YaraMila Hydran;4500;KILOGRAMOS;4500;3400;Exportación;EL RANCHERITO S.A.;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;PANAMÁ;ADUANA DE PASO CANOAS;Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7796753;26/2/2024 15:58;Fertilizantes;3259;YaraLiva Nitrabor;20790;KILOGRAMOS;20790;11984,28;Exportación;ALDEAZON SOCIEDAD ANONIMA;YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA;NORUEGA;NICARAGUA;ADUANA DE PEÑAS BLANCAS;Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
